property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen
rbt73823,https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbt73823,House,650000.0,3.0,195.0,To be renovated,,villa,2610.0,wilrijk,standard,4.0,0.0,0.0,1.0,,
rbt87283,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbt87283,House,399000.0,3.0,75.0,Normal,,residence,2000.0,antwerp,standard,,,,,,
rbt73777,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt73777,House,595000.0,7.0,250.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbt87482,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbt87482,House,310000.0,2.0,171.0,To be renovated,,residence,2660.0,hoboken,standard,2.0,0.0,0.0,1.0,,
rbt77260,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbt77260,House,280000.0,4.0,177.0,To be renovated,,residence,2140.0,borgerhout,standard,2.0,0.0,0.0,1.0,,
rbt87751,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt87751,House,349000.0,3.0,162.0,To be renovated,,residence,2610.0,wilrijk,standard,,,1.0,1.0,,
rbt89973,https://immovlan.be/en/detail/master-house/for-sale/2100/deurne/rbt89973,Other,450000.0,4.0,343.0,To be renovated,,master-house,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbt98424,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt98424,House,349000.0,3.0,171.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbt99446,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbt99446,House,575000.0,4.0,166.0,To be renovated,,residence,2180.0,ekeren,standard,3.0,,1.0,1.0,No,Fully equipped
rbu00157,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu00157,House,365000.0,3.0,140.0,Normal,,residence,2100.0,deurne,standard,,,,,,
rbu02189,https://immovlan.be/en/detail/mixed-building/for-sale/2100/deurne/rbu02189,Other,425000.0,4.0,139.0,To renovate,,mixed-building,2100.0,deurne,standard,2.0,0.0,,1.0,No,Fully equipped
rbu02704,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu02704,House,399000.0,4.0,174.0,Normal,,residence,2140.0,antwerp,standard,2.0,,,1.0,No,Super equipped
rbu43471,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43471,House,470000.0,3.0,117.0,New,,residence,2018.0,antwerp,standard,3.0,0.0,1.0,1.0,,
rbr88750,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbr88750,House,369000.0,3.0,133.0,To be renovated,,residence,2140.0,borgerhout,standard,2.0,0.0,0.0,1.0,,
vwd09446,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/vwd09446,House,549500.0,3.0,146.0,Excellent,,residence,2140.0,antwerp,standard,,,1.0,1.0,,Super equipped
rbr93494,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbr93494,Other,,6.0,416.0,To be renovated,,master-house,2018.0,antwerp,standard,,,,,,
rbs52265,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbs52265,House,469000.0,5.0,249.0,To be renovated,,residence,2610.0,wilrijk,standard,,0.0,,1.0,,
rbt00788,https://immovlan.be/en/detail/master-house/for-sale/2140/borgerhout/rbt00788,Other,449000.0,4.0,235.0,Normal,,master-house,2140.0,borgerhout,standard,2.0,0.0,1.0,1.0,,Super equipped
rbt15292,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbt15292,House,529000.0,3.0,123.0,,,residence,2020.0,antwerp,standard,2.0,,,,No,
rbt00905,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt00905,House,289000.0,4.0,127.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,0.0,,Partially equipped
rbt09962,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt09962,House,345000.0,7.0,190.0,,,residence,2100.0,deurne,standard,2.0,,0.0,0.0,No,
rbt14407,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt14407,House,499000.0,4.0,275.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,Partially equipped
rbt21112,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt21112,House,265000.0,3.0,147.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,Partially equipped
rbt26450,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbt26450,House,575000.0,4.0,248.0,To renovate,,residence,2018.0,antwerp,standard,4.0,,1.0,1.0,,Fully equipped
rbt26464,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbt26464,House,980000.0,3.0,409.0,To renovate,,residence,2000.0,antwerp,standard,2.0,,1.0,1.0,Yes,Super equipped
rbt26465,https://immovlan.be/en/detail/mixed-building/for-sale/2000/antwerp/rbt26465,Other,980000.0,3.0,409.0,To renovate,,mixed-building,2000.0,antwerp,standard,2.0,,1.0,1.0,Yes,Super equipped
rbt36139,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt36139,House,499900.0,3.0,159.0,New,,residence,2610.0,wilrijk,standard,,0.0,1.0,1.0,,Super equipped
rwc39588,https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rwc39588,House,408050.0,3.0,515.0,Excellent,,residence,2040.0,antwerp,standard,3.0,,,1.0,,Super equipped
rwc39589,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rwc39589,House,408050.0,3.0,320.0,Excellent,,residence,2610.0,wilrijk,standard,3.0,,,1.0,,Super equipped
rwc39590,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rwc39590,House,408050.0,3.0,792.0,Excellent,,residence,2180.0,ekeren,standard,3.0,,,1.0,,Super equipped
rwc39597,https://immovlan.be/en/detail/villa/for-sale/2040/antwerp/rwc39597,House,393050.0,3.0,420.0,Excellent,,villa,2040.0,antwerp,standard,4.0,,,1.0,,Super equipped
rwc39591,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rwc39591,House,402050.0,3.0,306.0,Excellent,,residence,2170.0,merksem,standard,3.0,,,1.0,,Super equipped
rbu15699,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu15699,Other,549000.0,3.0,,Normal,,master-house,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbu15698,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu15698,House,599000.0,4.0,,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbu11482,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu11482,House,449000.0,4.0,183.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu15989,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15989,House,399000.0,4.0,162.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,
rbu15987,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15987,House,249000.0,2.0,109.0,To be renovated,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,
rbu15990,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15990,House,499000.0,3.0,180.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,
rbu16052,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu16052,House,375000.0,3.0,193.0,Normal,,residence,2100.0,deurne,standard,,,,,,
rbu16378,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16378,House,215000.0,3.0,158.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu16016,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu16016,House,299000.0,3.0,112.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbu16393,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu16393,Other,750000.0,6.0,222.0,Normal,,master-house,2000.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu16406,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu16406,House,175000.0,2.0,200.0,Normal,,residence,2030.0,antwerp,standard,,0.0,0.0,0.0,,
rbu16409,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu16409,House,329000.0,3.0,132.0,Normal,,residence,2020.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu16419,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu16419,House,399000.0,4.0,262.0,To be renovated,,residence,2140.0,borgerhout,standard,,,,,,
rbu16422,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16422,House,399000.0,5.0,168.0,Normal,,residence,2060.0,antwerp,standard,3.0,0.0,0.0,0.0,,
rbu16433,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu16433,House,340000.0,4.0,181.0,To be renovated,,residence,2018.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu16437,https://immovlan.be/en/detail/master-house/for-sale/2600/berchem/rbu16437,Other,490000.0,5.0,250.0,Normal,,master-house,2600.0,berchem,standard,2.0,0.0,1.0,1.0,,
rbu16440,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu16440,House,549000.0,3.0,228.0,To be renovated,,residence,2018.0,antwerp,standard,3.0,0.0,0.0,0.0,,
rbu33137,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu33137,House,735000.0,3.0,140.0,New,,residence,2018.0,antwerp,standard,,,,,,
rbu32914,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu32914,House,424000.0,3.0,162.0,Excellent,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbu33253,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu33253,House,349900.0,2.0,144.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu25591,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu25591,House,324900.0,3.0,145.0,Normal,,residence,2100.0,deurne,standard,,0.0,1.0,1.0,,
rbu32050,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu32050,House,335000.0,2.0,135.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,1.0,1.0,,
rbu32240,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu32240,House,1680000.0,7.0,504.0,Excellent,,residence,2060.0,antwerp,standard,2.0,,1.0,1.0,,
rbu33831,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu33831,Other,999999.0,3.0,218.0,Excellent,,master-house,2000.0,antwerp,standard,2.0,,1.0,,,Super equipped
rbu34028,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu34028,House,239000.0,2.0,89.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,0.0,1.0,,
rbu34401,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu34401,House,815000.0,6.0,220.0,Excellent,,residence,2000.0,antwerp,standard,3.0,,1.0,0.0,No,Super equipped
rbu34266,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu34266,House,375000.0,4.0,216.0,To be renovated,,residence,2000.0,antwerp,standard,2.0,0.0,0.0,1.0,,
rbu34578,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu34578,House,225000.0,2.0,72.0,Normal,,residence,2140.0,borgerhout,standard,,0.0,0.0,0.0,,
rbu36273,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu36273,House,349000.0,3.0,172.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,
rbu36611,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu36611,House,595000.0,5.0,230.0,New,,residence,2180.0,ekeren,standard,,0.0,1.0,1.0,,
rbu37374,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu37374,Other,429000.0,4.0,178.0,Normal,,master-house,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbu36667,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu36667,House,324000.0,3.0,127.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu37490,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu37490,House,,4.0,229.0,To renovate,,residence,2610.0,wilrijk,standard,,,,,,
rbu37615,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu37615,House,475000.0,4.0,201.0,Normal,,residence,2660.0,hoboken,standard,3.0,0.0,1.0,1.0,,
rbu35912,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu35912,House,379000.0,4.0,162.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu38429,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu38429,House,319000.0,3.0,133.0,,,residence,2140.0,antwerp,standard,2.0,,1.0,1.0,,
rbu23754,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu23754,House,365000.0,6.0,212.0,,,residence,2018.0,antwerp,standard,2.0,,0.0,0.0,,
rbu23847,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu23847,House,299000.0,3.0,155.0,To be renovated,,residence,2610.0,wilrijk,standard,,,0.0,1.0,,
rbu24062,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu24062,House,360000.0,3.0,153.0,To be renovated,,residence,2660.0,hoboken,standard,2.0,0.0,0.0,1.0,,
rbu24692,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu24692,Other,2375000.0,6.0,709.0,Excellent,,master-house,2000.0,antwerp,standard,2.0,,0.0,1.0,Yes,
rbu25290,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu25290,House,995000.0,3.0,330.0,,,residence,2600.0,berchem,standard,2.0,,1.0,1.0,,
rbu16429,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu16429,House,215000.0,2.0,111.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,0.0,1.0,,
rbu27180,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu27180,House,375000.0,4.0,176.0,,,residence,2660.0,hoboken,standard,,,1.0,1.0,,
rbu28080,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28080,House,369000.0,3.0,180.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu27371,https://immovlan.be/en/detail/residence/for-sale/2050/antwerp/rbu27371,House,398000.0,3.0,163.0,,,residence,2050.0,antwerp,standard,2.0,,1.0,1.0,,
rbu28089,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28089,House,365000.0,4.0,172.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,0.0,1.0,,
rbu27947,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu27947,House,268000.0,2.0,100.0,,,residence,2660.0,hoboken,standard,,0.0,1.0,1.0,,
rbu28098,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28098,House,399000.0,3.0,179.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu28288,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28288,House,359000.0,4.0,167.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,
rbu28636,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28636,House,295000.0,3.0,111.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbu28107,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28107,House,354000.0,4.0,150.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,0.0,,
rbu29231,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu29231,House,235000.0,3.0,96.0,,,residence,2060.0,antwerp,standard,2.0,,0.0,0.0,,
rbu30790,https://immovlan.be/en/detail/villa/for-sale/2180/ekeren/rbu30790,House,750000.0,4.0,385.0,Normal,,villa,2180.0,ekeren,standard,4.0,0.0,1.0,1.0,Yes,
rbu29981,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu29981,House,765000.0,2.0,205.0,,,residence,2018.0,antwerp,standard,2.0,,1.0,1.0,,
rbu43835,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu43835,Other,635000.0,4.0,,To be renovated,,master-house,2018.0,antwerp,standard,,,,,,
rbu44073,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu44073,House,850000.0,4.0,169.0,,,residence,2610.0,wilrijk,standard,2.0,,1.0,1.0,,
rbu43961,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43961,House,349000.0,3.0,135.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,1.0,1.0,,
rbu44070,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu44070,House,499000.0,2.0,112.0,Normal,,residence,2600.0,berchem,standard,3.0,0.0,1.0,1.0,,
rwc40920,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rwc40920,House,309000.0,3.0,118.0,To be renovated,,residence,2600.0,berchem,standard,,,1.0,,,Partially equipped
rbu45081,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu45081,House,444900.0,3.0,226.0,Normal,,residence,2170.0,merksem,standard,,,,,,
rbu45016,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu45016,House,265000.0,6.0,139.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbu45103,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu45103,House,299000.0,5.0,178.0,To be renovated,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,
rbu45105,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu45105,House,329000.0,3.0,162.0,To be renovated,,residence,2180.0,ekeren,standard,2.0,0.0,0.0,1.0,,
rbu45749,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu45749,House,319000.0,3.0,120.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,
rbu46263,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu46263,House,328000.0,4.0,,,,residence,2660.0,hoboken,standard,,,,,,
rbu45564,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu45564,House,620000.0,8.0,323.0,,,residence,2060.0,antwerp,standard,,0.0,0.0,0.0,,
rbu46961,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu46961,House,589000.0,3.0,140.0,Excellent,,residence,2018.0,antwerp,standard,3.0,0.0,1.0,1.0,,Fully equipped
rbu47788,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu47788,House,269000.0,2.0,106.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu47048,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu47048,House,299000.0,2.0,110.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,
rbu47791,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu47791,House,248000.0,2.0,134.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu47182,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu47182,House,1695000.0,5.0,425.0,,,residence,2000.0,antwerp,standard,,,,,,
rbu47949,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu47949,House,299000.0,3.0,145.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,0.0,1.0,,
rbu48355,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48355,House,314000.0,2.0,125.0,Excellent,,residence,2170.0,merksem,standard,,,,,,
rbu50779,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu50779,House,425000.0,3.0,200.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,No,Super equipped
rbu50855,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50855,House,299000.0,2.0,155.0,To be renovated,,residence,2020.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rwc41014,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rwc41014,House,407000.0,2.0,135.0,Excellent,,residence,2020.0,antwerp,standard,2.0,,1.0,1.0,,
rbu50859,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50859,House,345000.0,3.0,175.0,To be renovated,,residence,2020.0,antwerp,standard,2.0,0.0,1.0,1.0,,
rbu52073,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu52073,House,299000.0,3.0,129.0,,,residence,2060.0,antwerp,standard,2.0,,0.0,0.0,,
rbu52191,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu52191,House,315000.0,3.0,160.0,,,residence,2660.0,hoboken,standard,2.0,,0.0,1.0,,
rbu55910,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu55910,House,349000.0,3.0,139.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,
rbu55933,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55933,House,259000.0,2.0,88.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu55935,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55935,House,653000.0,2.0,130.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu51896,https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbu51896,House,890000.0,5.0,275.0,To renovate,,villa,2610.0,wilrijk,standard,4.0,0.0,1.0,1.0,Yes,Partially equipped
rbu56833,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu56833,House,685000.0,4.0,315.0,Normal,,residence,2610.0,wilrijk,standard,2.0,0.0,1.0,1.0,,
rbu58379,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu58379,House,279000.0,3.0,138.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbu48995,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu48995,House,419000.0,5.0,189.0,Normal,,residence,2180.0,ekeren,standard,,0.0,1.0,1.0,,
rbu58381,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu58381,House,339000.0,4.0,,Normal,,residence,2030.0,antwerp,standard,3.0,0.0,0.0,1.0,,
rbu16503,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16503,House,599000.0,4.0,236.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,1.0,,
rbu55424,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu55424,Other,1350000.0,5.0,310.0,Fully renovated,,master-house,2018.0,antwerp,standard,,,,,,
rbu39075,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu39075,House,349000.0,2.0,102.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,1.0,1.0,,
rbu55584,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu55584,House,329000.0,2.0,115.0,To be renovated,,residence,2140.0,borgerhout,standard,,0.0,0.0,0.0,,
rbu39914,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu39914,House,399000.0,2.0,88.0,Normal,,residence,2610.0,wilrijk,standard,2.0,0.0,1.0,1.0,,
rwc40859,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rwc40859,House,265000.0,4.0,122.0,Normal,,residence,2060.0,antwerp,standard,2.0,,1.0,,,
rbu40060,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu40060,House,229000.0,4.0,131.0,To be renovated,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbu40375,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu40375,House,349000.0,4.0,158.0,Normal,,residence,2610.0,wilrijk,standard,,,1.0,1.0,,
rbu40892,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40892,House,309000.0,3.0,108.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,0.0,0.0,,
rbu40894,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40894,House,239000.0,2.0,121.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,0.0,1.0,,
rbu41008,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu41008,House,550000.0,6.0,173.0,,,residence,2000.0,antwerp,standard,2.0,,0.0,0.0,,
rbu40897,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu40897,House,260000.0,2.0,137.0,To be renovated,,residence,2180.0,ekeren,standard,3.0,0.0,1.0,1.0,,
rbu41081,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu41081,House,335000.0,5.0,195.0,To be renovated,,residence,2100.0,deurne,standard,,0.0,0.0,1.0,,
rbu16413,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16413,House,355000.0,3.0,88.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,1.0,,
rbu42279,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu42279,House,269000.0,3.0,106.0,To be renovated,,residence,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,
rbu42647,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu42647,House,265000.0,2.0,145.0,To be renovated,,residence,2610.0,wilrijk,standard,,,1.0,1.0,,
rbu43118,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu43118,House,275000.0,4.0,162.0,,,residence,2180.0,ekeren,standard,2.0,,0.0,1.0,,
rbu43419,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43419,House,310000.0,2.0,111.0,,,residence,2660.0,hoboken,standard,,,,,,
rbu16424,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu16424,House,299000.0,2.0,55.0,,,residence,2610.0,wilrijk,standard,2.0,0.0,1.0,0.0,,
rbu43466,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43466,House,490000.0,3.0,119.0,New,,residence,2018.0,antwerp,standard,3.0,0.0,1.0,1.0,,
rbu43472,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43472,House,490000.0,3.0,117.0,New,,residence,2018.0,antwerp,standard,3.0,0.0,1.0,1.0,,
rbu48357,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48357,House,334000.0,3.0,108.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu48887,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48887,House,419000.0,3.0,182.0,Excellent,,residence,2170.0,merksem,standard,2.0,,1.0,1.0,,
rbu42269,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu42269,Other,439000.0,2.0,224.0,To be renovated,,master-house,2060.0,antwerp,standard,,,,,,
rbu48965,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu48965,House,475000.0,4.0,187.0,Normal,,residence,2660.0,hoboken,standard,,,1.0,1.0,,
rbu48969,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48969,House,349000.0,3.0,125.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,
rbu48974,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu48974,House,229000.0,2.0,139.0,To be renovated,,residence,2140.0,borgerhout,standard,,0.0,1.0,0.0,,
rbu48984,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48984,House,324900.0,5.0,168.0,Normal,,residence,2100.0,deurne,standard,,0.0,0.0,1.0,,
