property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD34157,Ruelle Nuit et Jour 2,1300.0,Apartment,Duplex,365000.0,2.0,122.0,1,0,0,1,17.0,0,,0,Fully renovated
VBD33682,,1390.0,House,Residence,199000.0,1.0,71.0,0,0,0,1,,1,4.0,0,
VBD33826,,1348.0,Apartment,Penthouse,425000.0,3.0,90.0,1,0,0,1,14.0,0,2.0,0,Normal
VBD34333,,1480.0,House,Residence,325000.0,5.0,180.0,0,0,0,1,20.0,1,3.0,0,Normal
VBD34159,rue de Bruxelles 26,1300.0,Apartment,Duplex,299000.0,3.0,99.0,1,0,0,1,,0,,0,Normal
VBD34424,,1430.0,House,Residence,475300.0,3.0,187.0,0,0,0,0,,1,4.0,0,New
VBD34158,rue de Bruxelles 26,1300.0,Apartment,Duplex,299000.0,2.0,105.0,1,0,0,1,,0,,0,Normal
VBD34100,,1420.0,House,Residence,3900000.0,6.0,950.0,0,0,0,1,150.0,1,4.0,0,Excellent
VBD33547,,1300.0,Apartment,Apartment,285000.0,3.0,95.0,0,0,0,1,10.0,0,3.0,0,Normal
VBD34281,Rue Henri Collin 3,1350.0,House,Residence,275000.0,4.0,220.0,1,0,0,1,,1,2.0,0,To renovate
VBD33646,Avenue Lieutenant Frédéric Boon 12,1332.0,House,Residence,830000.0,4.0,230.0,0,0,0,1,,1,4.0,0,Excellent
VBD33647,,1330.0,House,Villa,895000.0,5.0,300.0,1,0,0,1,24.0,1,4.0,1,Excellent
VBD33284,,1310.0,House,Residence,575000.0,3.0,250.0,1,0,0,1,30.0,0,3.0,0,
VBD33080,Avenue wilmart 129 6,1360.0,House,Residence,325000.0,3.0,138.0,0,0,0,1,14.0,1,3.0,0,Excellent
VWD15051,Clos des Peupliers 3 3,1325.0,House,Villa,750000.0,3.0,178.0,0,0,0,1,,1,4.0,0,Normal
VWD15072,rue de bomal 12,1315.0,House,Residence,710000.0,5.0,305.0,0,0,0,1,,1,4.0,1,Excellent
VBD33065,,1400.0,Apartment,Apartment,179000.0,2.0,85.0,1,0,0,0,,0,2.0,0,Normal
VBD33369,,1410.0,House,Villa,2450000.0,5.0,500.0,1,0,0,1,20.0,1,4.0,0,Excellent
VBD33156,,1332.0,House,Villa,695000.0,5.0,207.0,1,0,0,1,,1,3.0,0,Excellent
RBU33010,,1350.0,House,Residence,,3.0,195.0,0,0,0,0,,1,2.0,0,New
VBD32699,,1340.0,House,Residence,695000.0,5.0,265.0,0,0,0,1,35.0,1,4.0,0,Normal
VBD32420,Rue des Six Censes 41,1480.0,House,Residence,440000.0,3.0,,0,0,0,1,17.0,1,4.0,0,Normal
VBD32805,Rue Landuyt 41,1440.0,House,Residence,795000.0,5.0,290.0,0,0,1,1,,1,4.0,1,Normal
VBD33010,,1400.0,House,Residence,500000.0,2.0,105.0,0,0,0,0,,0,2.0,0,
VBD32792,,1400.0,House,Residence,479000.0,3.0,211.0,0,0,0,0,,1,,0,New
VBD33157,,1310.0,House,Residence,315000.0,3.0,132.0,0,0,0,1,,1,2.0,0,To be renovated
VBD32522,Rue aux Esprits 14,1440.0,House,Chalet,349000.0,2.0,90.0,0,0,0,1,,1,4.0,0,To be renovated
VBD32672,Rue Notre Dame au Bois 52A,1440.0,House,Residence,795000.0,4.0,220.0,0,0,0,1,,1,4.0,0,Normal
VBD32751,Résidence Améthyste 4,1300.0,House,Bungalow,425000.0,3.0,135.0,1,0,0,1,70.0,1,4.0,0,Excellent
VBD32253,,1300.0,House,Villa,550000.0,3.0,170.0,1,0,0,1,28.0,1,4.0,0,Normal
VBD33364,Chausséee de Namur 32,1400.0,Apartment,Apartment,170000.0,2.0,61.0,1,0,0,1,,1,2.0,0,Normal
VBD33187,Avenue Albert Drossart 24,1350.0,House,Residence,174000.0,3.0,,0,0,0,0,,0,,0,
VBD11755,Chaussée de Bruxelles 70A,1410.0,Apartment,Apartment,299000.0,3.0,110.0,0,0,0,1,,0,2.0,0,To be renovated
VBD31758,,1350.0,House,Residence,433128.0,3.0,165.0,0,0,0,0,,1,4.0,0,New
VBD31757,,1350.0,House,Residence,439352.0,5.0,160.0,0,0,0,0,,1,4.0,0,New
VBD32186,,1380.0,House,Residence,1075000.0,7.0,440.0,1,0,0,1,40.0,1,4.0,0,Normal
VBD31059,Rue de Marbais 26,1495.0,House,Residence,350000.0,4.0,203.0,0,0,0,0,,1,4.0,0,Normal
VBD05506,Rue de Fontigny 27,1350.0,House,Villa,550000.0,3.0,200.0,1,0,1,1,40.0,1,4.0,0,Excellent
VBD31493,Rue des Papeteries 2,1325.0,House,Residence,350000.0,4.0,170.0,0,0,0,0,,1,4.0,0,To be renovated
VBD31958,,1300.0,Apartment,Apartment,539000.0,2.0,103.0,1,0,0,1,39.0,0,3.0,0,New
VBD31174,,1430.0,House,Residence,250000.0,3.0,120.0,0,0,0,1,15.0,1,2.0,0,Normal
VBD31569,,1410.0,House,Villa,595000.0,5.0,200.0,1,0,1,1,15.0,1,4.0,0,To be renovated
VBD31756,,1360.0,House,Residence,457231.0,3.0,185.0,0,0,0,0,,1,4.0,0,New
VBD31704,,1360.0,House,Residence,436729.0,4.0,148.0,0,0,0,0,,1,4.0,0,New
RBT37485,Avenue du Lac 113,1332.0,Apartment,Apartment,995000.0,2.0,235.0,0,0,0,1,39.0,1,4.0,0,New
VWD15005,,1435.0,House,Residence,530000.0,3.0,300.0,1,0,1,0,,0,3.0,0,To be renovated
VBD31945,Rue du Village 10,1367.0,House,Residence,640000.0,4.0,370.0,1,0,1,1,,1,4.0,0,Excellent
VBD31856,Rue des Fiefs 21B,1380.0,House,Villa,495000.0,3.0,199.0,0,0,0,1,44.0,1,4.0,0,To be renovated
VBD31456,,1430.0,Apartment,Apartment,249500.0,2.0,81.0,0,0,0,0,,0,4.0,0,
VBD31192,,1410.0,House,Residence,510000.0,4.0,165.0,1,0,0,1,,1,4.0,0,Excellent
VBD30399,,1480.0,House,Residence,189000.0,3.0,168.0,0,0,0,1,,1,2.0,0,To be renovated
VBD30398,Boulevard Georges Deryck 37 201,1480.0,Apartment,Apartment,255000.0,2.0,85.0,0,0,0,1,4.0,0,,0,
VBD30660,,1410.0,House,Villa,1099000.0,4.0,220.0,0,0,0,1,40.0,1,4.0,0,
VBD30375,,1300.0,Apartment,Apartment,245000.0,2.0,70.0,0,0,0,1,,0,,0,
VBD30429,,1400.0,House,Residence,360000.0,2.0,131.0,1,0,0,1,20.0,1,4.0,0,Normal
VBD30377,,1300.0,Apartment,Apartment,245000.0,2.0,75.0,0,0,0,0,,0,,0,
VBD30523,,1495.0,House,Residence,415000.0,6.0,287.0,1,0,0,1,,1,3.0,0,To be renovated
VBD30397,Rue du Pont 25,1430.0,House,Residence,265000.0,4.0,120.0,0,0,0,0,,0,,0,
VBD30376,,1300.0,Apartment,Apartment,245000.0,2.0,70.0,0,0,0,0,,0,,0,
VBD30519,Chaussée de Huy 168C 1.3,1325.0,Apartment,Apartment,385000.0,2.0,106.0,0,0,0,1,18.0,0,,0,
VBD30880,,1400.0,House,Residence,425000.0,4.0,139.0,0,0,0,0,,0,2.0,0,
VBD30400,,1480.0,Apartment,Apartment,175000.0,2.0,80.0,0,0,0,1,6.0,0,,0,To be renovated
VBD30380,,1300.0,Apartment,Apartment,225000.0,1.0,70.0,0,0,0,1,,0,3.0,0,
VBD30851,Rue Provinciale 60 A4.47,1300.0,Apartment,Apartment,899000.0,4.0,167.0,1,0,0,1,129.0,0,3.0,0,New
VBD30125,Rue soldat larivière 87,1370.0,House,Residence,295000.0,5.0,213.0,1,0,0,1,1.0,1,3.0,0,To be renovated
VBD29473,,1410.0,House,Residence,510000.0,3.0,150.0,0,0,1,1,20.0,1,4.0,0,To be renovated
VBD30235,,1410.0,Apartment,Apartment,415000.0,1.0,70.0,1,0,0,1,20.0,1,2.0,1,New
VBD29413,Rue Basse 2 A102,1490.0,Apartment,Penthouse,535300.0,4.0,190.0,1,0,0,1,13.0,0,4.0,0,New
VBD30004,,1330.0,Apartment,Apartment,950000.0,3.0,250.0,0,0,1,1,40.0,1,,0,Excellent
VBD29415,Rue Basse 2 B102,1490.0,Apartment,Penthouse,529100.0,4.0,190.0,1,0,0,1,12.0,0,,0,New
VWD14958,grand rue du double ecot 31,1380.0,House,Residence,730000.0,4.0,205.0,0,0,0,1,95.0,1,4.0,0,Fully renovated
VBD29577,,1332.0,House,Residence,885000.0,4.0,245.0,1,0,0,1,30.0,1,4.0,0,Normal
VBD29508,Rue Basse 2 A001,1490.0,Apartment,Ground floor,434100.0,3.0,137.0,1,0,0,1,13.0,1,4.0,0,New
VBD29579,,1342.0,House,Residence,395000.0,4.0,150.0,0,0,0,1,,1,4.0,0,To be renovated
VBD29414,Rue Basse 2 A101,1490.0,Apartment,Penthouse,533200.0,4.0,189.0,1,0,0,1,12.0,0,4.0,0,New
VWD14964,,1420.0,Apartment,Apartment,295000.0,2.0,87.0,1,0,0,1,10.0,0,,0,Excellent
VBD29761,Rue Joseph Joppart 30,1300.0,House,Residence,320000.0,4.0,,0,0,0,0,,0,,0,
VBD29755,,1330.0,Apartment,Duplex,295000.0,2.0,80.0,1,0,0,0,,0,2.0,0,Normal
VBD30033,,1430.0,House,Villa,395000.0,3.0,250.0,1,0,0,1,,1,4.0,0,To be renovated
VBD29886,Chemin des Hayes 9,1380.0,House,Villa,1190000.0,4.0,300.0,1,0,0,1,80.0,1,4.0,0,Fully renovated
VBD30017,,1380.0,House,Residence,995000.0,5.0,300.0,0,0,1,1,100.0,1,4.0,0,
VBD30026,Avenue Albert 1er 271,1332.0,House,Residence,425000.0,3.0,131.0,1,0,0,1,,1,2.0,0,Excellent
VBD29510,Rue Basse 2 B002,1490.0,Apartment,Ground floor,424600.0,3.0,137.0,1,0,0,1,12.0,0,4.0,0,New
VBD30038,,1400.0,House,Villa,1550000.0,7.0,500.0,1,0,0,1,,1,4.0,0,Excellent
VBD29407,,1342.0,House,Villa,650000.0,4.0,170.0,1,0,0,1,20.0,1,4.0,0,Normal
VBD10684,,1370.0,House,Residence,436229.0,4.0,148.0,0,0,0,0,,1,4.0,0,New
VBC44497,,1315.0,House,Residence,499103.0,3.0,184.0,0,0,0,0,,1,4.0,0,New
VBD29409,,1470.0,House,Residence,195000.0,2.0,93.0,1,0,0,1,5.0,0,2.0,0,Normal
VBD28719,Boulevard de Wallonie,1348.0,Apartment,Apartment,279000.0,1.0,66.0,0,0,0,1,10.0,0,,0,New
VBD28992,Rue de la vallée 54,1350.0,House,Residence,175000.0,3.0,148.0,0,0,0,1,28.0,1,3.0,0,To be renovated
VBD29412,Rue Basse 2 A002,1490.0,Apartment,Ground floor,434400.0,3.0,137.0,1,0,0,1,13.0,1,4.0,0,New
VBD29207,,1430.0,House,Villa,490000.0,4.0,150.0,1,0,0,1,25.0,1,4.0,0,Normal
VBD28720,Boulevard de Wallonie,1348.0,Apartment,Apartment,264000.0,1.0,61.0,0,0,0,1,7.0,0,,1,New
VBD28722,Boulevard de Wallonie,1348.0,Apartment,Apartment,393000.0,2.0,92.0,0,0,0,1,8.0,0,,0,New
VBD29408,,1340.0,House,Villa,650000.0,4.0,170.0,1,0,0,1,20.0,1,4.0,0,Normal
VBD10686,,1370.0,House,Residence,454761.0,4.0,190.0,0,0,0,0,,1,4.0,0,New
VBD29116,,1480.0,House,Residence,550000.0,4.0,235.0,0,0,0,1,,1,4.0,0,Normal
VBD29320,,1495.0,House,Residence,415000.0,4.0,287.0,1,0,0,1,,1,3.0,0,To be renovated
VBD29227,Chaussée d'Hondzocht 19 302,1480.0,Apartment,Duplex,250000.0,2.0,85.0,0,0,0,1,,0,2.0,0,Normal
VBD28723,Boulevard de Wallonie,1348.0,Apartment,Apartment,416000.0,2.0,91.0,0,0,0,1,13.0,0,,0,New
VBD29295,Avenue des Chevaliers d'Escalada 12,1325.0,House,Residence,495000.0,3.0,220.0,1,0,0,1,50.0,1,4.0,1,To renovate
VBD28988,Rue d'ardevoor 80e,1357.0,House,Residence,475000.0,3.0,163.0,1,0,0,1,36.0,1,4.0,0,Excellent
VBD29230,Chaussée d'Hondzocht 19 202,1480.0,Apartment,Apartment,215000.0,1.0,60.0,0,0,0,1,,0,2.0,0,Normal
VBD29118,Rue Docteur Colson 12,1430.0,House,Residence,170000.0,2.0,210.0,0,0,0,0,,1,2.0,0,To be renovated
VBD28706,Boulevard de Wallonie,1348.0,Apartment,Apartment,257000.0,1.0,60.0,0,0,0,1,6.0,0,,0,New
VBD28712,Boulevard de Wallonie,1348.0,Apartment,Apartment,385000.0,2.0,90.0,0,0,0,1,9.0,0,,0,New
VBD28710,Boulevard de Wallonie,1348.0,Apartment,Apartment,404000.0,2.0,91.0,0,0,0,1,13.0,0,,0,New
VBD28703,Boulevard de Wallonie,1348.0,Apartment,Apartment,345000.0,2.0,85.0,0,0,0,1,7.0,0,,1,New
VBD28705,Boulevard de Wallonie,1348.0,Apartment,Apartment,400000.0,2.0,99.0,0,0,0,1,8.0,0,,0,New
VBD28709,Boulevard de Wallonie,1348.0,Apartment,Apartment,387000.0,2.0,92.0,0,0,0,1,8.0,0,,1,New
VBD28708,Boulevard de Wallonie,1348.0,Apartment,Apartment,261000.0,1.0,61.0,0,0,0,1,7.0,0,,0,New
VBD28715,Boulevard de Wallonie,1348.0,Apartment,Apartment,414000.0,2.0,99.0,0,0,0,1,7.0,0,,0,New
VBD28701,Boulevard de Wallonie,1348.0,Apartment,Apartment,275000.0,1.0,66.0,0,0,0,1,7.0,0,,0,New
VBD28717,Boulevard de Wallonie,1348.0,Apartment,Apartment,406000.0,2.0,99.0,0,0,0,1,8.0,0,,0,New
VBD28698,Boulevard de Wallonie,1348.0,Apartment,Apartment,262000.0,1.0,66.0,0,0,0,1,3.0,0,,0,New
VBD28711,Boulevard de Wallonie,1348.0,Apartment,Apartment,247000.0,1.0,56.0,0,0,0,1,6.0,0,,0,New
VBD28718,Boulevard de Wallonie,1348.0,Apartment,Apartment,263000.0,1.0,60.0,0,0,0,1,6.0,0,,0,New
VBD28704,Boulevard de Wallonie,1348.0,Apartment,Apartment,379000.0,2.0,91.0,0,0,0,1,8.0,0,,0,New
VBD28700,Boulevard de Wallonie,1348.0,Apartment,Apartment,381000.0,2.0,91.0,0,0,0,1,4.0,0,,0,New
VBD28714,Boulevard de Wallonie,1348.0,Apartment,Apartment,351000.0,2.0,85.0,0,0,0,1,7.0,0,,0,New
VBD28707,Boulevard de Wallonie,1348.0,Apartment,Apartment,276000.0,1.0,66.0,0,0,0,1,10.0,0,,0,New
VBD28716,Boulevard de Wallonie,1348.0,Apartment,Apartment,385000.0,2.0,91.0,0,0,0,1,8.0,0,,0,New
VBD28699,Boulevard de Wallonie,1348.0,Apartment,Apartment,252000.0,1.0,61.0,0,0,0,1,4.0,0,,0,New
VBD28702,Boulevard de Wallonie,1348.0,Apartment,Apartment,379000.0,2.0,90.0,0,0,0,1,9.0,0,,0,New
VBD28693,Boulevard de Wallonie,1348.0,Apartment,Apartment,373000.0,2.0,91.0,0,0,0,1,9.0,0,,0,New
VBD28696,Boulevard de Wallonie,1348.0,Apartment,Apartment,394000.0,2.0,99.0,0,0,0,1,8.0,0,,0,New
VBD28682,Boulevard de Wallonie,1348.0,Apartment,Apartment,419000.0,2.0,100.0,0,0,0,1,11.0,0,,0,New
VBD28685,Boulevard de Wallonie,1348.0,Apartment,Apartment,384000.0,2.0,81.0,0,0,0,1,19.0,0,,0,New
VBD28697,Boulevard de Wallonie,1348.0,Apartment,Apartment,250000.0,1.0,60.0,0,0,0,1,4.0,0,,1,New
VBD28684,Boulevard de Wallonie,1348.0,Apartment,Apartment,695000.0,3.0,133.0,0,0,0,1,111.0,0,,0,New
VBD28687,Boulevard de Wallonie,1348.0,Apartment,Apartment,315000.0,2.0,96.0,0,0,0,0,,0,,0,New
VBD28689,Boulevard de Wallonie,1348.0,Apartment,Studio,295000.0,,67.0,0,0,0,1,34.0,0,,0,New
VBD28683,Boulevard de Wallonie,1348.0,Apartment,Apartment,398000.0,2.0,92.0,0,0,0,1,10.0,0,,0,New
VBD28678,Boulevard de Wallonie,1348.0,Apartment,Apartment,413000.0,2.0,93.0,0,0,0,1,11.0,0,,1,New
VBD28694,Boulevard de Wallonie,1348.0,Apartment,Apartment,270000.0,1.0,64.0,0,0,0,1,6.0,0,,0,New
VBD28680,Boulevard de Wallonie,1348.0,Apartment,Apartment,392000.0,2.0,92.0,0,0,0,1,10.0,0,,1,New
VBD28691,Boulevard de Wallonie,1348.0,Apartment,Apartment,260000.0,1.0,61.0,0,0,0,1,6.0,0,,0,New
VBD28695,Boulevard de Wallonie,1348.0,Apartment,Apartment,373000.0,2.0,91.0,0,0,0,1,8.0,0,,0,New
VBD28688,Boulevard de Wallonie,1348.0,Apartment,Apartment,440000.0,3.0,114.0,0,0,0,1,28.0,0,,0,New
VBD28679,Boulevard de Wallonie,1348.0,Apartment,Apartment,368000.0,2.0,86.0,0,0,0,1,9.0,0,,0,New
VBD28692,Boulevard de Wallonie,1348.0,Apartment,Apartment,258000.0,1.0,65.0,0,0,0,0,,0,,0,New
VBD28686,Boulevard de Wallonie,1348.0,Apartment,Apartment,295000.0,1.0,79.0,0,0,0,1,23.0,0,,1,New
VBD28681,Boulevard de Wallonie,1348.0,Apartment,Apartment,795000.0,3.0,138.0,0,0,0,1,295.0,0,,0,New
VBD28690,Boulevard de Wallonie,1348.0,Apartment,Apartment,460000.0,3.0,127.0,0,0,0,1,21.0,0,,0,New
VBD28673,Boulevard de Wallonie,1348.0,Apartment,Apartment,395000.0,2.0,93.0,0,0,0,1,11.0,0,,1,New
VBD28672,Boulevard de Wallonie,1348.0,Apartment,Apartment,405000.0,2.0,96.0,0,0,0,1,13.0,0,,0,New
VBD28668,Boulevard de Wallonie,1348.0,Apartment,Apartment,376000.0,2.0,90.0,0,0,0,1,9.0,0,,0,New
VBD28667,Boulevard de Wallonie,1348.0,Apartment,Apartment,414000.0,2.0,92.0,0,0,0,1,14.0,0,,0,New
VBD28670,Boulevard de Wallonie,1348.0,Apartment,Apartment,675000.0,3.0,122.0,0,0,0,1,171.0,0,,0,New
VBD28671,Boulevard de Wallonie,1348.0,Apartment,Apartment,500000.0,3.0,128.0,0,0,0,1,10.0,0,,0,New
VBD28661,Boulevard de Wallonie,1348.0,Apartment,Apartment,389000.0,2.0,93.0,0,0,0,1,8.0,0,,0,New
VBD28665,Boulevard de Wallonie,1348.0,Apartment,Apartment,450000.0,3.0,103.0,0,0,0,1,16.0,0,,0,New
VBD28677,Boulevard de Wallonie,1348.0,Apartment,Apartment,660000.0,3.0,122.0,0,0,0,1,100.0,0,,0,New
VBD28658,Boulevard de Wallonie,1348.0,Apartment,Apartment,364000.0,2.0,90.0,0,0,0,1,7.0,0,,0,New
VBD28664,Boulevard de Wallonie,1348.0,Apartment,Apartment,399000.0,2.0,89.0,0,0,0,1,15.0,0,,0,New
VBD28662,Boulevard de Wallonie,1348.0,Apartment,Apartment,380000.0,2.0,91.0,0,0,0,1,7.0,0,,0,New
VBD28676,Boulevard de Wallonie,1348.0,Apartment,Apartment,620000.0,3.0,125.0,0,0,0,1,62.0,0,,0,New
VBD28675,Boulevard de Wallonie,1348.0,Apartment,Apartment,401000.0,2.0,93.0,0,0,0,1,11.0,0,,0,New
VBD28666,Boulevard de Wallonie,1348.0,Apartment,Apartment,475000.0,3.0,114.0,0,0,0,1,21.0,0,,0,New
VBD28663,Boulevard de Wallonie,1348.0,Apartment,Apartment,245000.0,1.0,59.0,0,0,0,1,3.0,0,,0,New
VBD28669,Boulevard de Wallonie,1348.0,Apartment,Apartment,410000.0,2.0,99.0,0,0,0,1,10.0,0,,0,New
VBD28674,Boulevard de Wallonie,1348.0,Apartment,Apartment,411000.0,2.0,96.0,0,0,0,1,13.0,0,,0,New
VBD28660,Boulevard de Wallonie,1348.0,Apartment,Apartment,399000.0,2.0,96.0,0,0,0,1,10.0,0,,0,New
VBD28659,Boulevard de Wallonie,1348.0,Apartment,Apartment,404000.0,2.0,99.0,0,0,0,1,6.0,0,,0,New
VBD28639,Boulevard de Wallonie,1348.0,Apartment,Apartment,490000.0,3.0,122.0,0,0,0,1,9.0,0,,0,New
VBD28644,Boulevard de Wallonie,1348.0,Apartment,Apartment,426000.0,2.0,99.0,0,0,0,1,7.0,0,,0,New
VBD28654,Boulevard de Wallonie,1348.0,Apartment,Apartment,369000.0,2.0,89.0,0,0,0,1,4.0,0,,1,New
VBD28640,Boulevard de Wallonie,1348.0,Apartment,Apartment,250000.0,1.0,62.0,0,0,0,0,,0,,0,New
VBD28645,Boulevard de Wallonie,1348.0,Apartment,Apartment,418000.0,2.0,99.0,0,0,0,1,8.0,0,,0,New
VBD28655,Boulevard de Wallonie,1348.0,Apartment,Apartment,425000.0,3.0,103.0,0,0,0,1,7.0,0,,1,New
VBD28653,Boulevard de Wallonie,1348.0,Apartment,Apartment,235000.0,1.0,59.0,0,0,0,0,,0,,0,New
VBD28648,Boulevard de Wallonie,1348.0,Apartment,Apartment,405000.0,2.0,92.0,0,0,0,1,8.0,0,,0,New
VBD28657,Boulevard de Wallonie,1348.0,Apartment,Apartment,384000.0,2.0,92.0,0,0,0,1,6.0,0,,0,New
VBD28647,Boulevard de Wallonie,1348.0,Apartment,Apartment,270000.0,1.0,61.0,0,0,0,1,7.0,0,,1,New
VBD28651,Boulevard de Wallonie,1348.0,Apartment,Apartment,386000.0,2.0,92.0,0,0,0,1,9.0,0,,0,New
VBD28643,Boulevard de Wallonie,1348.0,Apartment,Apartment,285000.0,2.0,85.0,0,0,0,1,7.0,0,,0,New
VBD28637,Boulevard de Wallonie,1348.0,Apartment,Apartment,540000.0,3.0,133.0,0,0,0,1,20.0,0,,0,New
VBD28652,Boulevard de Wallonie,1348.0,Apartment,Apartment,368000.0,2.0,91.0,0,0,0,1,7.0,0,,0,New
VBD28649,Boulevard de Wallonie,1348.0,Apartment,Apartment,359000.0,2.0,86.0,0,0,0,1,11.0,0,,0,New
VBD28646,Boulevard de Wallonie,1348.0,Apartment,Apartment,285000.0,1.0,66.0,0,0,0,1,10.0,0,,0,New
VBD28642,Boulevard de Wallonie,1348.0,Apartment,Apartment,397000.0,2.0,90.0,0,0,0,1,9.0,0,,0,New
VBD28656,Boulevard de Wallonie,1348.0,Apartment,Apartment,450000.0,3.0,114.0,0,0,0,1,8.0,0,,0,New
VBD28638,Boulevard de Wallonie,1348.0,Apartment,Apartment,434000.0,2.0,97.0,0,0,0,1,9.0,0,,0,New
VBD28641,Boulevard de Wallonie,1348.0,Apartment,Apartment,397000.0,2.0,91.0,0,0,0,1,8.0,0,,0,New
VBD28634,Boulevard de Wallonie,1348.0,Apartment,Apartment,464000.0,3.0,117.0,0,0,0,1,10.0,0,,0,New
VBD28621,Boulevard de Wallonie,1348.0,Apartment,Apartment,349000.0,2.0,83.0,0,0,0,1,10.0,0,,0,New
VBD28627,Boulevard de Wallonie,1348.0,Apartment,Apartment,355000.0,2.0,83.0,0,0,0,1,10.0,0,,0,New
VBD28614,Boulevard de Wallonie,1348.0,Apartment,Apartment,382000.0,2.0,91.0,0,0,0,1,6.0,0,,0,New
VBD28630,Boulevard de Wallonie,1348.0,Apartment,Apartment,409000.0,2.0,88.0,0,0,0,1,15.0,0,,0,New
VBD28616,Boulevard de Wallonie,1348.0,Apartment,Apartment,454000.0,3.0,117.0,0,0,0,1,22.0,0,,0,New
VBD28633,Boulevard de Wallonie,1348.0,Apartment,Apartment,260000.0,1.0,62.0,0,0,0,1,7.0,0,,0,New
VBD28613,Boulevard de Wallonie,1348.0,Apartment,Apartment,373000.0,2.0,90.0,0,0,0,1,5.0,0,,0,New
VBD28617,Boulevard de Wallonie,1348.0,Apartment,Apartment,389000.0,2.0,96.0,0,0,0,1,5.0,0,,0,New
VBD28623,Boulevard de Wallonie,1348.0,Apartment,Apartment,440000.0,3.0,117.0,0,0,0,1,10.0,0,,0,New
VBD28628,Boulevard de Wallonie,1348.0,Apartment,Apartment,446000.0,3.0,117.0,0,0,0,1,10.0,0,,0,New
VBD28629,Boulevard de Wallonie,1348.0,Apartment,Apartment,257000.0,1.0,62.0,0,0,0,1,7.0,0,,0,New
VBD28618,Boulevard de Wallonie,1348.0,Apartment,Apartment,364000.0,2.0,83.0,0,0,0,1,30.0,0,,0,New
VBD28635,Boulevard de Wallonie,1348.0,Apartment,Apartment,266000.0,1.0,62.0,0,0,0,1,7.0,0,,0,New
VBD28636,Boulevard de Wallonie,1348.0,Apartment,Apartment,369000.0,2.0,87.0,0,0,0,1,15.0,0,,0,New
VBD28615,Boulevard de Wallonie,1348.0,Apartment,Apartment,274000.0,1.0,66.0,0,0,0,1,5.0,0,,0,New
VBD28632,Boulevard de Wallonie,1348.0,Apartment,Apartment,452000.0,3.0,117.0,0,0,0,1,10.0,0,,0,New
VBD28619,Boulevard de Wallonie,1348.0,Apartment,Apartment,455000.0,3.0,117.0,0,0,0,1,41.0,0,,0,New
VBD28631,Boulevard de Wallonie,1348.0,Apartment,Apartment,650000.0,3.0,120.0,0,0,0,1,99.0,0,,0,New
VBD28624,Boulevard de Wallonie,1348.0,Apartment,Apartment,245000.0,1.0,62.0,0,0,0,0,,0,,0,New
VBD28593,Boulevard de Wallonie,1348.0,Apartment,Apartment,394000.0,2.0,97.0,0,0,0,1,10.0,0,,0,New
VBD28603,Boulevard de Wallonie,1348.0,Apartment,Apartment,476000.0,3.0,121.0,0,0,0,1,10.0,0,,0,New
VBD28606,Boulevard de Wallonie,1348.0,Apartment,Apartment,344000.0,2.0,89.0,0,0,0,1,11.0,0,,0,New
VBD28596,Boulevard de Wallonie,1348.0,Apartment,Apartment,431000.0,2.0,107.0,0,0,0,1,9.0,0,,0,New
VBD28608,Boulevard de Wallonie,1348.0,Apartment,Apartment,364000.0,2.0,91.0,0,0,0,1,6.0,0,,0,New
VBD28595,Boulevard de Wallonie,1348.0,Apartment,Apartment,680000.0,3.0,135.0,0,0,0,1,68.0,0,,0,New
VBD28605,Boulevard de Wallonie,1348.0,Apartment,Apartment,295000.0,1.0,86.0,0,0,0,1,10.0,0,,0,New
VBD28598,Boulevard de Wallonie,1348.0,Apartment,Apartment,415000.0,3.0,109.0,0,0,0,1,21.0,0,,0,New
VBD28609,Boulevard de Wallonie,1348.0,Apartment,Apartment,344000.0,2.0,87.0,0,0,0,1,3.0,0,,1,New
VBD28594,Boulevard de Wallonie,1348.0,Apartment,Apartment,419000.0,2.0,107.0,0,0,0,1,9.0,0,,0,New
VBD28591,Boulevard de Wallonie,1348.0,Apartment,Apartment,409000.0,2.0,91.0,0,0,0,1,9.0,0,,0,New
VBD28612,Boulevard de Wallonie,1348.0,Apartment,Apartment,370000.0,2.0,91.0,0,0,0,1,6.0,0,,0,New
VBD28611,Boulevard de Wallonie,1348.0,Apartment,Apartment,390000.0,2.0,93.0,0,0,0,1,9.0,0,,0,New
VBD28601,Boulevard de Wallonie,1348.0,Apartment,Apartment,470000.0,3.0,121.0,0,0,0,1,10.0,0,,0,New
VBD28599,Boulevard de Wallonie,1348.0,Apartment,Apartment,470000.0,3.0,121.0,0,0,0,1,25.0,0,,0,New
VBD28607,Boulevard de Wallonie,1348.0,Apartment,Apartment,384000.0,2.0,93.0,0,0,0,1,9.0,0,,0,New
VBD28600,Boulevard de Wallonie,1348.0,Apartment,Apartment,470000.0,3.0,122.0,0,0,0,1,10.0,0,,0,New
VBD28592,Boulevard de Wallonie,1348.0,Apartment,Apartment,439000.0,2.0,96.0,0,0,0,1,8.0,0,,0,New
